subject,model,unit,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
1,2,go,28.9508010331582,9.62941617789335,64.9754407544715,0.293645224884411,,,,,,0.219798701790538,,,,,,0.0339453185301979,71.5547454848337,0,1,-0.00335464603735904,0,0,0
1,2,stop,17.2855070997352,,17.652377548449,0.442367381515398,,,,,,NaN,,,,,,0.00232293355684289,38.2686037192159,0,1,-0.00356720846787699,0,-0.341477709013393,0
1,43,go,5.94119802783475,,48.967849049145,0.157989147004461,0.137761723590017,0.119792299594549,,,,0.0466508792094335,0.0666289774558658,0.0838313910122192,,,,0.000611927440709415,63.2673247814421,0,1,-0.000414750320153557,0,0,0
1,43,stop,7.06664649950533,,25.0174673909334,0.432554111171234,,,,,,NaN,,,,,,0.0576650753085583,0.250434187711163,0,1,-0.00157510710503894,0,-0.331258773882714,0
1,79,go,39.8579771290853,0.528389573605542,72.4915328713905,0.493736929092916,0.474543855544532,0.451669242378792,,,,0.381116071743892,0.394288256123757,0.414855890598037,,,,0.000104458762003577,49.6155859876845,0,1,-0.0062277119363994,0,0,0
1,79,stop,13.7601558143037,,25.1469517573564,0.70627688772141,,,,,,NaN,,,,,,0.026806799911118,41.0374677135773,0,1,-0.00417458332989535,0,-0.0134974734648411,0
1,352,go,50.6890329552664,,106.540860477168,0.275152018101245,0.242395396534477,0.247396280180093,0.216938435141093,0.216526224443965,0.191016673370382,0.0444387117930429,0.088334840266442,0.0733600963252227,0.130270552733256,0.125053013772271,0.159423864980014,0.0555678862004102,36.943604477468,0,1,-3.07041778843144e-07,0,0,0
1,352,stop,3.75769086170672,,10.8510026426249,0.310643142887935,,,,,,NaN,,,,,,0.011441780097042,38.6085607071615,0,1,-0.00487865445482073,0,-0.0680734997620352,0
1,478,go,49.9835833871986,33.9500401463748,100.578353237233,0.310752053458475,0.30063432051688,0.276409821025859,0.269611427802885,0.246509314427576,0.244830000279099,0.102942936608501,0.127879159486479,0.143064688898325,0.156588507893623,0.176267950573568,0.193729673822673,0.0613813015762745,43.8179235736444,0,1,-0.000727883955833395,0,0,0
1,478,stop,23.344883330358,,28.7122292233685,0.655713460656559,,,,,,NaN,,,,,,0.0589008919812203,27.5340576682756,0,1,-0.00465649795655723,0,-0.29836610972357,0
2,2,go,6.45740492677193,36.7760200974264,221.653801354507,2.46675974991683,,,,,,2.36033916944487,,,,,,0.101689590026911,40.7867676811792,0,1,-0.0106749496978157,0,0,0
2,2,stop,2.81651035367939,,5.80924996290053,0.150640890039768,,,,,,NaN,,,,,,0.0396619547407476,32.3896086924554,0,1,-0.00586526734003435,0,-0.0712456064995864,0
2,43,go,23.2599358355256,,222.024505230295,1.19968256296294,1.1433284052046,1.06394295591281,,,,0.767050215559502,0.928524147164061,1.00387124307729,,,,0.195436166961418,40.1079985971568,0,1,-0.0029216110877192,0,0,0
2,43,stop,0.435434974268029,,6.2993497342317,0.14065250003271,,,,,,NaN,,,,,,0.0460030568933335,16.7174521857514,0,1,-0.00431615667603403,0,-0.111200261829332,0
2,79,go,5.44195020040457,13.0346927617239,192.891356837797,1.3966657693299,1.34134353531623,1.2825207916828,,,,1.04872922172197,1.16946251915442,1.23621441637541,,,,0.149370021013914,36.3781780393193,0,1,-0.00553060283855289,0,0,0
2,79,stop,8.83101672052366,,9.77582713553171,0.214661176728829,,,,,,NaN,,,,,,0.0599215240895544,5.97789920455606,0,1,-0.0053541699743219,0,-0.0467674244012907,0
2,352,go,5.66423819667981,,126.326889259314,0.48344851230476,0.529089560415779,0.457722187721303,0.496486507814092,0.43439933755073,0.413838070536756,0.244277218753614,0.298539387903476,0.302758905706006,0.348266362838133,0.344744136113467,0.405879538138187,0.117131554773148,52.9463620183095,0,1,-0.000197499116748342,0,0,0
2,352,stop,0.282472075554434,,3.53209787623093,0.019241223039931,,,,,,NaN,,,,,,0.0528224981749834,31.4056938394098,0,1,-0.000859096198880554,0,-0.284879998134542,0
2,478,go,15.5957498681895,6.97753777795168,107.385685725736,0.369652862651596,0.431094172742384,0.348614713552591,0.392910857928447,0.32951032562312,0.328467894030327,0.187679569345166,0.20714017997008,0.238145413059155,0.269180690821058,0.275520814990587,0.311682906117817,0.0835302056238751,42.1248998260137,0,1,-2.40885910448782e-06,0,0,0
2,478,stop,2.32013698217995,,6.33115465141315,0.161890214484035,,,,,,NaN,,,,,,0.0481635874067348,16.237593350981,0,1,-0.00538499204262241,0,-0.0673160997746664,0
